_id,case_enquiry_id,open_dt,sla_target_dt,closed_dt,on_time,case_status,closure_reason,case_title,subject,reason,type,queue,department,submitted_photo,closed_photo,location,fire_district,pwd_district,city_council_district,police_district,neighborhood,neighborhood_services_district,ward,precinct,location_street_name,location_zipcode,latitude,longitude,geom_4326,source,combined_info
187242,101004457461,2022-08-29 14:13:00,,2022-08-29 16:56:18,ONTIME,Closed,"Case Closed. Closed date : 2022-08-29 20:56:18.56 Case Resolved AC&C responded "" Picked up the dog and transporting to the shelter."" - MS 107 ",Animal Generic Request,Animal Control,Animal Issues,Animal Generic Request,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,92 Mount Ida Rd  Dorchester  MA  02122,7,03,3,C11,Dorchester,8,15,1509,92 Mount Ida Rd,2122.0,42.30457811652122,-71.06376511041793,0101000020E6100000BCF741BA14C451C099C46C6AFC264540,Constituent Call,"Case Closed. Closed date : 2022-08-29 20:56:18.56 Case Resolved AC&C responded "" Picked up the dog and transporting to the shelter."" - MS 107  Animal Generic Request"
188349,101004459108,2022-08-30 12:06:00,,2022-08-30 13:46:22,ONTIME,Closed,Case Closed. Closed date : 2022-08-30 17:46:22.79 Case Resolved Stern 5:11 PM (34 minutes ago) to 311reply  alexis.trzcinski  anthony.fabiano  bradley.munroe  brittany.monteiro  catherine.urnek  daniel.gillis  emily.walz  ian.maclean  keith.burrelle  leon.graves  maia.simpson  maryanne.jenner  pat.conroy  patricia.jones  robyn.bonds  sarah.bainer  stephen.norton  walter.egan  Issued a citation to the dogowner. MS 107 ,Animal Generic Request,Animal Control,Animal Issues,Animal Generic Request,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,60 Amory St  Roxbury  MA  02119,9,10B,6,E13,Jamaica Plain,11,Ward 11,1104,60 Amory St,2119.0,42.32081157771096,-71.09904062197572,0101000020E61000001E177AAE56C651C02E39915A10294540,Constituent Call,Case Closed. Closed date : 2022-08-30 17:46:22.79 Case Resolved Stern 5:11 PM (34 minutes ago) to 311reply  alexis.trzcinski  anthony.fabiano  bradley.munroe  brittany.monteiro  catherine.urnek  daniel.gillis  emily.walz  ian.maclean  keith.burrelle  leon.graves  maia.simpson  maryanne.jenner  pat.conroy  patricia.jones  robyn.bonds  sarah.bainer  stephen.norton  walter.egan  Issued a citation to the dogowner. MS 107  Animal Generic Request
188587,101004459487,2022-08-30 15:20:00,,2022-08-30 16:00:02,ONTIME,Closed,Case Closed. Closed date : 2022-08-30 20:00:02.133 Case Noted AC&C states: Made contact via phone with the constituent  who is not holding the dog but it is loose in the park. Advised them that animal control cannot respond for a loose dog at this time. MS 107 ,Animal Generic Request,Animal Control,Animal Issues,Animal Generic Request,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,105 Ceylon St  Dorchester  MA  02121,7,03,4,B2,Dorchester,13,14,1401,105 Ceylon St,2121.0,42.30998092962231,-71.07377510724612,0101000020E610000062383ABBB8C451C0458E8174AD274540,Constituent Call,Case Closed. Closed date : 2022-08-30 20:00:02.133 Case Noted AC&C states: Made contact via phone with the constituent  who is not holding the dog but it is loose in the park. Advised them that animal control cannot respond for a loose dog at this time. MS 107  Animal Generic Request
188610,101004459521,2022-08-30 15:40:00,,2022-08-30 16:00:48,ONTIME,Closed,Case Closed. Closed date : 2022-08-30 20:00:48.537 Case Resolved AC&C states: Picked up the dog and transporting to the shelter. MS 107 ,Animal Found,Animal Control,Animal Issues,Animal Found,ANML02_LostFound,ANML,,,105 Ceylon St  Dorchester  MA  02121,7,03,4,B2,Dorchester,13,14,1401,105 Ceylon St,2121.0,42.30998092962231,-71.07377510724612,0101000020E610000062383ABBB8C451C0458E8174AD274540,Constituent Call,Case Closed. Closed date : 2022-08-30 20:00:48.537 Case Resolved AC&C states: Picked up the dog and transporting to the shelter. MS 107  Animal Found
188669,101004459613,2022-08-30 17:04:00,,2022-08-31 04:41:33,ONTIME,Closed,Case Closed. Closed date : 2022-08-31 08:41:33.697 Case Noted Animal Care & Control states they responded to the location but did not hear any dogs or proof of a dog in the building. Animal Care & Control states a resident stated they do not think a dog lives in the building. A notice was left at the door.  8/31/22 at 7:34 am  AF.  ,Animal Noise Disturbances,Animal Control,Animal Issues,Animal Noise Disturbances,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,40 Gove St  East Boston  MA  02128,1,09,1,A7,East Boston,1,Ward 1,0104,40 Gove St,2128.0,42.37161949242663,-71.03744037067764,0101000020E610000014E74B6C65C251C0A6433F3A912F4540,Constituent Call,Case Closed. Closed date : 2022-08-31 08:41:33.697 Case Noted Animal Care & Control states they responded to the location but did not hear any dogs or proof of a dog in the building. Animal Care & Control states a resident stated they do not think a dog lives in the building. A notice was left at the door.  8/31/22 at 7:34 am  AF.   Animal Noise Disturbances
189587,101004460854,2022-08-31 09:02:00,,2022-08-31 09:16:33,ONTIME,Closed,Case Closed. Closed date : 2022-08-31 13:16:33.213 Case Resolved Animal Care & Control states the dog was picked up and taken to the shelter.  8/31/22 at 1:15 pm  IM.  ,Animal Found,Animal Control,Animal Issues,Animal Found,ANML02_LostFound,ANML,,,945 Canterbury St  Roslindale  MA  02131,12,08,5,E18,Roslindale,10,18,1808,945 Canterbury St,2131.0,42.2790476093267,-71.11749175777543,0101000020E61000007B4C26FC84C751C0E70A02D5B7234540,Constituent Call,Case Closed. Closed date : 2022-08-31 13:16:33.213 Case Resolved Animal Care & Control states the dog was picked up and taken to the shelter.  8/31/22 at 1:15 pm  IM.   Animal Found
189588,101004460857,2022-08-31 09:03:00,,2022-08-31 09:59:11,ONTIME,Closed,Case Closed. Closed date : 2022-08-31 13:59:11.34 Duplicate of Existing Case Duplicate of case number 101004460854.  Animal Care & Control states the dog was picked up and taken to the shelter.  8/31/22 at 1:23 pm  IM.  ,Animal Generic Request,Animal Control,Animal Issues,Animal Generic Request,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,945 Canterbury St  Roslindale  MA  02131,12,08,5,E18,Roslindale,10,18,1808,945 Canterbury St,2131.0,42.2790476093267,-71.11749175777543,0101000020E61000007B4C26FC84C751C0E70A02D5B7234540,Constituent Call,Case Closed. Closed date : 2022-08-31 13:59:11.34 Duplicate of Existing Case Duplicate of case number 101004460854.  Animal Care & Control states the dog was picked up and taken to the shelter.  8/31/22 at 1:23 pm  IM.   Animal Generic Request
189973,101004461405,2022-08-31 12:52:00,,2022-08-31 13:17:07,ONTIME,Closed,Case Closed. Closed date : 2022-08-31 17:17:07.157 Case Resolved Stern 5:16 PM (0 minutes ago) to 311reply  alexis.trzcinski  anthony.fabiano  bradley.munroe  brittany.monteiro  catherine.urnek  daniel.gillis  emily.walz  ian.maclean  keith.burrelle  leon.graves  maia.simpson  maryanne.jenner  pat.conroy  patricia.jones  robyn.bonds  sarah.bainer  stephen.norton  walter.egan  Dog and owner were gone on arrival  but made contact on scene with transit police  who confirmed that the dog was just sleeping. MS 107 ,Animal Generic Request,Animal Control,Animal Issues,Animal Generic Request,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,63-65 Court St  Boston  MA  02203,3,1B,2,A1,Boston,3,03,0306,63-65 Court St,2203.0,42.35936917276691,-71.05918469345085,0101000020E6100000E4B298AEC9C351C0BB1C1ECFFF2D4540,Constituent Call,Case Closed. Closed date : 2022-08-31 17:17:07.157 Case Resolved Stern 5:16 PM (0 minutes ago) to 311reply  alexis.trzcinski  anthony.fabiano  bradley.munroe  brittany.monteiro  catherine.urnek  daniel.gillis  emily.walz  ian.maclean  keith.burrelle  leon.graves  maia.simpson  maryanne.jenner  pat.conroy  patricia.jones  robyn.bonds  sarah.bainer  stephen.norton  walter.egan  Dog and owner were gone on arrival  but made contact on scene with transit police  who confirmed that the dog was just sleeping. MS 107  Animal Generic Request
190071,101004461551,2022-08-31 14:22:00,,2022-09-01 09:51:35,ONTIME,Closed,Case Closed. Closed date : 2022-09-01 13:51:35.463 Case Resolved Animal Care & Control states the dog was returned to owner.   9/1/22 at 1:45 pm  BM. ,Animal Lost,Animal Control,Animal Issues,Animal Lost,ANML02_LostFound,ANML,,,26 Wilbert Rd  Dorchester  MA  02124,8,07,4,B3,Greater Mattapan,9,Ward 14,1409,26 Wilbert Rd,2124.0,42.29413956963224,-71.09058066290586,0101000020E61000002A35D612CCC551C0D7038C5DA6254540,Constituent Call,Case Closed. Closed date : 2022-09-01 13:51:35.463 Case Resolved Animal Care & Control states the dog was returned to owner.   9/1/22 at 1:45 pm  BM.  Animal Lost
190091,101004461578,2022-08-31 14:47:00,,2022-08-31 17:05:16,ONTIME,Closed,Case Closed. Closed date : 2022-08-31 21:05:16.103 Case Resolved Victim  dog  and owner info obtained via phone. Quarantine order to be issued tomorrow. MS 107 ,Animal Generic Request,Animal Control,Animal Issues,Animal Generic Request,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,77 Baxter St  South Boston  MA  02127,6,05,2,C6,South Boston / South Boston Waterfront,5,06,0602,77 Baxter St,2127.0,42.335325855373526,-71.05364156092675,0101000020E6100000C17803DD6EC351C0902A27F5EB2A4540,Constituent Call,Case Closed. Closed date : 2022-08-31 21:05:16.103 Case Resolved Victim  dog  and owner info obtained via phone. Quarantine order to be issued tomorrow. MS 107  Animal Generic Request
190106,101004461606,2022-08-31 14:58:00,,2022-08-31 15:25:50,ONTIME,Closed,Case Closed. Closed date : 2022-08-31 19:25:50.96 Case Resolved Constituent staes dog was picked up ,Animal Generic Request,Animal Control,Animal Issues,Animal Generic Request,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,30 Germania St  Jamaica Plain  MA  02130,9,02,6,E13,Jamaica Plain,11,11,1106,30 Germania St,2130.0,42.31468439966039,-71.10376731194565,0101000020E6100000D3CCA61FA4C651C0278D129447284540,Constituent Call,Case Closed. Closed date : 2022-08-31 19:25:50.96 Case Resolved Constituent staes dog was picked up  Animal Generic Request
190712,101004462375,2022-09-01 05:25:00,,2022-09-01 10:34:52,ONTIME,Closed,Case Closed. Closed date : 2022-09-01 14:34:52.39 Case Resolved Animal Care & Control states there were no off leash dogs found. Animal Care & Control states they will continue to patrol the area.   9/1/22 at 2:13 pm  IM. ,Animal Generic Request,Animal Control,Animal Issues,Animal Generic Request,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,1 Franklin Park Rd  Jamaica Plain  MA  02130,9,02,7,B2,Jamaica Plain,13,12,1207,1 Franklin Park Rd,2130.0,42.30285155022793,-71.08764362452456,0101000020E61000004C4201F49BC551C0CCE2EFD6C3264540,Constituent Call,Case Closed. Closed date : 2022-09-01 14:34:52.39 Case Resolved Animal Care & Control states there were no off leash dogs found. Animal Care & Control states they will continue to patrol the area.   9/1/22 at 2:13 pm  IM.  Animal Generic Request
191267,101004463216,2022-09-01 11:12:00,,2022-09-01 11:43:48,ONTIME,Closed,Case Closed. Closed date : 2022-09-01 15:43:48.327 Case Resolved Animal Care & Control states the dog was deceased on arrival. Animal Care & Control states the owner was found and the dog was being transported to the shelter.  9/1/22 at 3:41 pm  MS.  ,Animal Generic Request,Animal Control,Animal Issues,Animal Generic Request,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,32 Pierce St  Hyde Park  MA  02136,12,08,5,E18,Hyde Park,10,Ward 18,1813,32 Pierce St,2136.0,42.255719615568246,-71.1191508137798,0101000020E6100000771EBC2AA0C751C0D9E79C6BBB204540,Constituent Call,Case Closed. Closed date : 2022-09-01 15:43:48.327 Case Resolved Animal Care & Control states the dog was deceased on arrival. Animal Care & Control states the owner was found and the dog was being transported to the shelter.  9/1/22 at 3:41 pm  MS.   Animal Generic Request
191390,101004463394,2022-09-01 12:38:00,,2022-09-01 16:48:17,ONTIME,Closed,Case Closed. Closed date : 2022-09-01 20:48:17.503 Case Noted AC&C states: Dog/owner was gone on arrival. MS107 ,Animal Generic Request,Animal Control,Animal Issues,Animal Generic Request,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,INTERSECTION of Calvin Pl & Stillings St  Boston  MA  ,6,05,2,C6,South Boston / South Boston Waterfront,5,6,0601,INTERSECTION Calvin Pl & Stillings St,,42.35126924434473,-71.04672776646721,0101000020E6100000AD327596FDC251C08F46FE63F62C4540,Constituent Call,Case Closed. Closed date : 2022-09-01 20:48:17.503 Case Noted AC&C states: Dog/owner was gone on arrival. MS107  Animal Generic Request
191558,101004463648,2022-09-01 14:55:00,,2022-09-01 16:50:12,ONTIME,Closed,Case Closed. Closed date : 2022-09-01 20:50:12.137 Case Resolved Animal Care & Control states: Patrolled common. Warned two dog owners with their dogs off leash. Munroe  ,Animal Generic Request,Animal Control,Animal Issues,Animal Generic Request,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,INTERSECTION of Charles St & Beacon St  Boston  MA  ,3,1B,7,A1,Beacon Hill,14,5,0503,INTERSECTION Charles St & Beacon St,,42.35626329429733,-71.06908072739657,0101000020E6100000F03C92D16BC451C0D9E21E099A2D4540,Constituent Call,Case Closed. Closed date : 2022-09-01 20:50:12.137 Case Resolved Animal Care & Control states: Patrolled common. Warned two dog owners with their dogs off leash. Munroe   Animal Generic Request
191639,101004463779,2022-09-01 16:18:00,,2022-09-02 12:32:42,ONTIME,Closed,"Case Closed. Closed date : 2022-09-02 16:32:42.903 Case Noted AC&C responded ""Spoke to the caller by phone and he said that he didnt know where the dog owner lives and the dog didnt break the skin and there was no blood drawn  also advised him to call his doctor. "" - DG  ",Animal Generic Request,Animal Control,Animal Issues,Animal Generic Request,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,INTERSECTION of Fenway & Riverway  Boston  MA  ,4,10A,7,D4,Fenway / Kenmore / Audubon Circle / Longwood,14,4,0410,INTERSECTION Fenway & Riverway,,42.34274925453286,-71.10324519152064,0101000020E61000003A43B8919BC651C038792335DF2B4540,Constituent Call,"Case Closed. Closed date : 2022-09-02 16:32:42.903 Case Noted AC&C responded ""Spoke to the caller by phone and he said that he didnt know where the dog owner lives and the dog didnt break the skin and there was no blood drawn  also advised him to call his doctor. "" - DG   Animal Generic Request"
192001,101004464210,2022-09-02 03:50:00,,2022-09-02 04:58:35,ONTIME,Closed,Case Closed. Closed date : 2022-09-02 08:58:35.687 Case Resolved Animal Care & Control states the owner showed up and claimed their dog.  9/2/22 at 8:36 am  AF. ,Animal Generic Request,Animal Control,Animal Issues,Animal Generic Request,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,414 Sumner St  East Boston  MA  02128,1,09,1,A7,East Boston,1,Ward 1,0101,414 Sumner St,2128.0,42.36621948741144,-71.0331903733179,0101000020E610000050FC83CA1FC251C085CBB847E02E4540,Constituent Call,Case Closed. Closed date : 2022-09-02 08:58:35.687 Case Resolved Animal Care & Control states the owner showed up and claimed their dog.  9/2/22 at 8:36 am  AF.  Animal Generic Request
192266,101004464570,2022-09-02 06:18:00,,2022-09-03 18:47:17,ONTIME,Closed,"Case Closed. Closed date : 2022-09-03 22:47:17.86 Case Resolved AC&C states  ""Responded to the above location. I spoke to both the victim & the dog owner. I did cite the dog owner."" - AF  ",Animal Generic Request,Animal Control,Animal Issues,Animal Generic Request,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,123 Holton St  Brighton  MA  02135,11,04,9,D14,Brighton,15,22,2202,123 Holton St,2135.0,42.360860970614524,-71.13904508732631,0101000020E61000001AAF5D1DE6C851C09A9839B1302E4540,Constituent Call,"Case Closed. Closed date : 2022-09-03 22:47:17.86 Case Resolved AC&C states  ""Responded to the above location. I spoke to both the victim & the dog owner. I did cite the dog owner."" - AF   Animal Generic Request"
192809,101004465419,2022-09-02 13:22:00,,2022-09-02 15:18:20,ONTIME,Closed,Case Closed. Closed date : 2022-09-02 19:18:20.92 Case Resolved AC&C states: I picked up the dog and transported it to the shelter. Munroe  ,Animal Generic Request,Animal Control,Animal Issues,Animal Generic Request,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,32 Burton St  Brighton  MA  02135,11,04,9,D14,Allston / Brighton,15,Ward 22,2213,32 Burton St,2135.0,42.35434966944228,-71.17268071255302,0101000020E61000002C4467330DCB51C02FCD78545B2D4540,Constituent Call,Case Closed. Closed date : 2022-09-02 19:18:20.92 Case Resolved AC&C states: I picked up the dog and transported it to the shelter. Munroe   Animal Generic Request
192824,101004465435,2022-09-02 13:41:00,,2022-09-02 14:19:24,ONTIME,Closed,"Case Closed. Closed date : 2022-09-02 18:19:24.007 Case Resolved AC&C responded ""I picked up the dog near Boston/newton line and transported it to the shelter."" -  Munroe  ",Animal Generic Request,Animal Control,Animal Issues,Animal Generic Request,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,48 Sanford St  Mattapan  MA  02126,8,07,4,B3,Dorchester,7,Ward 17,1714,48 Sanford St,2126.0,42.27351954810808,-71.07365067081538,0101000020E6100000C19E4DB1B6C451C06FF844B002234540,Constituent Call,"Case Closed. Closed date : 2022-09-02 18:19:24.007 Case Resolved AC&C responded ""I picked up the dog near Boston/newton line and transported it to the shelter."" -  Munroe   Animal Generic Request"
192972,101004465680,2022-09-02 17:49:00,,2022-09-02 18:23:21,ONTIME,Closed,Case Closed. Closed date : 2022-09-02 22:23:21.893 Case Noted AC&C states: 9/2/22- patient doesnt reside in Boston  spoke to caller to let him know Boston not responsible for holding dog while in hospital. Need to call her town  family  friends (Jones) ,Animal Generic Request,Animal Control,Animal Issues,Animal Generic Request,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,55 Fruit St  Boston  MA  02114,3,1B,8,A1,Boston,3,03,0305,55 Fruit St,2114.0,42.36319724499821,-71.0687719689209,0101000020E610000065598BC266C451C0DFA1503F7D2E4540,Constituent Call,Case Closed. Closed date : 2022-09-02 22:23:21.893 Case Noted AC&C states: 9/2/22- patient doesnt reside in Boston  spoke to caller to let him know Boston not responsible for holding dog while in hospital. Need to call her town  family  friends (Jones)  Animal Generic Request
193230,101004466001,2022-09-03 04:56:00,,2022-09-04 18:48:42,ONTIME,Closed,Case Closed. Closed date : 2022-09-04 22:48:42.423 Case Resolved AC&C stated that they spoke to the dog owner/bite victim and she said that she is in Maine and didnt want to give her vacation address (she said that its her home) to Animal Control and that she knew the Animal Control Officer and would let them know about the bite. I also explained the quarantine protocol to her. - Gillis ,Animal Generic Request,Animal Control,Animal Issues,Animal Generic Request,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,54 Piedmont St  Boston  MA  02116,4,1C,2,A1,Back Bay,6,Ward 5,0501,54 Piedmont St,2116.0,42.34963953550358,-71.06925049062077,0101000020E6100000AF1C9C996EC451C0313001FDC02C4540,Constituent Call,Case Closed. Closed date : 2022-09-04 22:48:42.423 Case Resolved AC&C stated that they spoke to the dog owner/bite victim and she said that she is in Maine and didnt want to give her vacation address (she said that its her home) to Animal Control and that she knew the Animal Control Officer and would let them know about the bite. I also explained the quarantine protocol to her. - Gillis  Animal Generic Request
193672,101004466638,2022-09-03 15:44:00,,2022-09-04 18:46:28,ONTIME,Closed,"Case Closed. Closed date : 2022-09-04 22:46:28.563 Case Resolved AC&C responded ""I will issue a 10 day quarantine for the owner of dog that bit Tomorrow morning."" -  Munroe   9/3/2022 ",Animal Generic Request,Animal Control,Animal Issues,Animal Generic Request,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,47 Radcliffe Rd  Mattapan  MA  02126,8,08,5,E18,Hyde Park,10,Ward 18,1806,47 Radcliffe Rd,2126.0,42.26759959374736,-71.10512075535227,0101000020E61000009B97674CBAC651C0AEC817B440224540,Constituent Call,"Case Closed. Closed date : 2022-09-04 22:46:28.563 Case Resolved AC&C responded ""I will issue a 10 day quarantine for the owner of dog that bit Tomorrow morning."" -  Munroe   9/3/2022  Animal Generic Request"
193974,101004467023,2022-09-04 05:53:00,,2022-09-04 08:29:02,ONTIME,Closed,"Case Closed. Closed date : 2022-09-04 12:29:02.527 Case Resolved AC&C states ""Responded to location pick up dog."" ",Animal Generic Request,Animal Control,Animal Issues,Animal Generic Request,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,INTERSECTION of New St & Sumner St  East Boston  MA  ,1,09,1,A7,East Boston,1,1,0104,INTERSECTION New St & Sumner St,,42.37072489787104,-71.04396283336565,0101000020E6100000E1E27C49D0C251C0A415D8E9732F4540,Constituent Call,"Case Closed. Closed date : 2022-09-04 12:29:02.527 Case Resolved AC&C states ""Responded to location pick up dog.""  Animal Generic Request"
194197,101004467337,2022-09-04 12:41:00,,2022-09-04 18:24:12,ONTIME,Closed,"Case Closed. Closed date : 2022-09-04 22:24:12.307 Case Resolved AC&C responded ""I picked up the dog and transported it to the shelter."" -  Munroe  ",Animal Generic Request,Animal Control,Animal Issues,Animal Generic Request,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,238 Brandywyne Dr  East Boston  MA  02128,1,09,1,A7,East Boston,1,Ward 1,0113,238 Brandywyne Dr,2128.0,42.38782945926409,-71.01185027707493,0101000020E6100000101FAA27C2C051C079FB4D65A4314540,Constituent Call,"Case Closed. Closed date : 2022-09-04 22:24:12.307 Case Resolved AC&C responded ""I picked up the dog and transported it to the shelter."" -  Munroe   Animal Generic Request"
194269,101004467440,2022-09-04 14:48:00,,2022-09-06 06:36:39,ONTIME,Closed,Case Closed. Closed date : 2022-09-06 10:36:39.45 Case Resolved Trzcinski 10:09 AM (26 minutes ago) to Mayor  tephen.norton  Leon  Pat  Daniel  Anthony  Walter  Maryanne  Patricia  Bradley  Brittany  Michael  Emily  Ian  Maia  Robyn  Keith  Sarah  Left message for owner to call the shelter- possible match to a dog currently at the shelter ,Animal Lost,Animal Control,Animal Issues,Animal Lost,ANML02_LostFound,ANML,,,23 Landing St  East Boston  MA  02128,1,09,1,A7,East Boston,1,Ward 1,0103,23 Landing St,2128.0,42.37082949833707,-71.042180382883,0101000020E6100000FA405915B3C251C0FADF4B57772F4540,Constituent Call,Case Closed. Closed date : 2022-09-06 10:36:39.45 Case Resolved Trzcinski 10:09 AM (26 minutes ago) to Mayor  tephen.norton  Leon  Pat  Daniel  Anthony  Walter  Maryanne  Patricia  Bradley  Brittany  Michael  Emily  Ian  Maia  Robyn  Keith  Sarah  Left message for owner to call the shelter- possible match to a dog currently at the shelter  Animal Lost
194284,101004467467,2022-09-04 15:27:00,,2022-09-04 18:38:30,ONTIME,Closed,"Case Closed. Closed date : 2022-09-04 22:38:30.807 Case Resolved AC&C responded "" After I arrived the consistent said that the dogs owner had retrieved his dog."" -  Munroe  ",Animal Generic Request,Animal Control,Animal Issues,Animal Generic Request,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,56 Lawrence Ave  Dorchester  MA  02121,7,03,4,B2,Roxbury,13,Ward 14,1401,56 Lawrence Ave,2121.0,42.31194954793301,-71.07644059145363,0101000020E610000056181467E4C451C0E82F79F6ED274540,Constituent Call,"Case Closed. Closed date : 2022-09-04 22:38:30.807 Case Resolved AC&C responded "" After I arrived the consistent said that the dogs owner had retrieved his dog."" -  Munroe   Animal Generic Request"
194343,101004467573,2022-09-04 21:23:00,,2022-09-06 13:20:28,ONTIME,Closed,Case Closed. Closed date : 2022-09-06 17:20:28.057 Case Resolved Trzcinski 4:52 PM (27 minutes ago) to Mayor  tephen.norton  Leon  Pat  Daniel  Anthony  Walter  Maryanne  Patricia  Bradley  Brittany  Michael  Emily  Ian  Maia  Robyn  Keith  Sarah  Dog reported as found. ,Animal Lost,Animal Control,Animal Issues,Animal Lost,ANML02_LostFound,ANML,,,2565 Washington St  Roxbury  MA  02119,9,10B,7,B2,Roxbury,13,09,0905,2565 Washington St,2119.0,42.32649300800964,-71.08786075839252,0101000020E610000073F9BA829FC551C014E3DB85CA294540,Constituent Call,Case Closed. Closed date : 2022-09-06 17:20:28.057 Case Resolved Trzcinski 4:52 PM (27 minutes ago) to Mayor  tephen.norton  Leon  Pat  Daniel  Anthony  Walter  Maryanne  Patricia  Bradley  Brittany  Michael  Emily  Ian  Maia  Robyn  Keith  Sarah  Dog reported as found.  Animal Lost
194395,101004467645,2022-09-05 03:44:00,,2022-09-05 04:26:49,ONTIME,Closed,Case Closed. Closed date : 2022-09-05 08:26:49.63 Case Noted Animal Care & Control states responded to the location  unable to locate the dog.  9/5/22 at 8:12 am  PC. ,Animal Generic Request,Animal Control,Animal Issues,Animal Generic Request,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,39 Belgrade Ave  Roslindale  MA  02131,9,06,5,E5,Roslindale,10,20,2002,39 Belgrade Ave,2131.0,42.28675962799407,-71.13158077149919,0101000020E6100000C697C1D16BC851C019061C8AB4244540,Constituent Call,Case Closed. Closed date : 2022-09-05 08:26:49.63 Case Noted Animal Care & Control states responded to the location  unable to locate the dog.  9/5/22 at 8:12 am  PC.  Animal Generic Request
194663,101004468053,2022-09-05 11:09:00,,2022-09-05 11:47:17,ONTIME,Closed,Case Closed. Closed date : 2022-09-05 15:47:17.37 Case Resolved Animal Care & Control states spoke to caller by phone. Animal Care & Control states the caller was told that they would have to bring the dog to the shelter  the MSPCA  or ARL.   9/5/22 at 3:30 pm  DG.  ,Animal Generic Request,Animal Control,Animal Issues,Animal Generic Request,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,INTERSECTION of Waverly St & Perrin St  Roxbury  MA  ,7,10B,9,B2,Roxbury,13,12,1204,INTERSECTION Waverly St & Perrin St,,42.3209479883817,-71.08024819385624,0101000020E61000003D0B52C922C551C080E8DCD214294540,Constituent Call,Case Closed. Closed date : 2022-09-05 15:47:17.37 Case Resolved Animal Care & Control states spoke to caller by phone. Animal Care & Control states the caller was told that they would have to bring the dog to the shelter  the MSPCA  or ARL.   9/5/22 at 3:30 pm  DG.   Animal Generic Request
195585,101004469409,2022-09-06 11:40:00,,2022-09-06 12:23:51,ONTIME,Closed,Case Closed. Closed date : 2022-09-06 16:23:51.923 Case Resolved Munroe 4:00 PM (22 minutes ago) to 311reply  alexis.trzcinski  anthony.fabiano  brittany.monteiro  daniel.gillis  emily.walz  ian.maclean  keith.burrelle  leon.graves  maia.simpson  maryanne.jenner  michael.stern  pat.conroy  patricia.jones  robyn.bonds  sarah.bainer  tephen.norton  walter.egan  Dog and dogs owner were reunited. Munroe   ,Animal Lost,Animal Control,Animal Issues,Animal Lost,ANML02_LostFound,ANML,,,23 Tip Top St  Brighton  MA  02135,11,04,9,D14,Allston / Brighton,15,Ward 22,2204,23 Tip Top St,2135.0,42.35060966740388,-71.17053071614498,0101000020E61000009833AAF9E9CA51C09F940FC7E02C4540,Constituent Call,Case Closed. Closed date : 2022-09-06 16:23:51.923 Case Resolved Munroe 4:00 PM (22 minutes ago) to 311reply  alexis.trzcinski  anthony.fabiano  brittany.monteiro  daniel.gillis  emily.walz  ian.maclean  keith.burrelle  leon.graves  maia.simpson  maryanne.jenner  michael.stern  pat.conroy  patricia.jones  robyn.bonds  sarah.bainer  tephen.norton  walter.egan  Dog and dogs owner were reunited. Munroe    Animal Lost
