case_enquiry_id,open_dt,sla_target_dt,closed_dt,on_time,case_status,closure_reason,case_title,subject,reason,type,queue,department,submitted_photo,closed_photo,location,fire_district,pwd_district,city_council_district,police_district,neighborhood,neighborhood_services_district,ward,precinct,location_street_name,location_zipcode,latitude,longitude,geom_4326,source,combined_info
101005031471,2023-09-02 13:14:00,,2023-10-13 06:13:55,ONTIME,Closed,Case Closed. Closed date : 2023-10-13 10:13:55.68 Case Noted AC&C states: I responded to the location. No dog was seen. I left a voicemail for the caller to call me back with more information. BSG111  ,Animal Generic Request,Animal Control,Animal Issues,Animal Generic Request,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,6 Hancock St  Dorchester  MA  02125,7,03,7,B2,Dorchester,13,13,1305,6 Hancock St,2125.0,42.31568215725495,-71.06599052288588,0101000020E61000000369503039C451C09DABDE4568284540,Constituent Call,Case Closed. Closed date : 2023-10-13 10:13:55.68 Case Noted AC&C states: I responded to the location. No dog was seen. I left a voicemail for the caller to call me back with more information. BSG111   Animal Generic Request
101005032498,2023-09-03 10:18:00,,2023-09-03 12:35:10,ONTIME,Closed,Case Closed. Closed date : 2023-09-03 16:35:10.837 Case Resolved AC&C states: Before leaving location  owner was found and dog was returned to owner. Munroe  ,Animal Lost,Animal Control,Animal Issues,Animal Lost,ANML02_LostFound,ANML,,,56 Lithgow St  Dorchester  MA  02124,8,07,4,C11,Dorchester,8,Ward 17,1706,56 Lithgow St,2124.0,42.29059953917498,-71.0682706205002,0101000020E6100000DD94BC8B5EC451C09E7E9E5D32254540,Constituent Call,Case Closed. Closed date : 2023-09-03 16:35:10.837 Case Resolved AC&C states: Before leaving location  owner was found and dog was returned to owner. Munroe   Animal Lost
101005032754,2023-09-03 15:41:00,,2023-09-04 08:20:36,ONTIME,Closed,Case Closed. Closed date : 2023-09-04 12:20:36.35 Case Resolved Patrolled the area no dog was found ,Animal Generic Request,Animal Control,Animal Issues,Animal Generic Request,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,2060 Commonwealth Ave  Brighton  MA  02135,11,04,9,D14,Brighton,15,21,2116,2060 Commonwealth Ave,2135.0,42.33972988907479,-71.1613270872737,0101000020E61000002BF3D82E53CA51C06486DD447C2B4540,Constituent Call,Case Closed. Closed date : 2023-09-04 12:20:36.35 Case Resolved Patrolled the area no dog was found  Animal Generic Request
101005034244,2023-09-04 19:14:00,,2023-09-05 06:28:08,ONTIME,Closed,Case Closed. Closed date : 2023-09-05 10:28:08.08 Case Resolved Business owner was not there  left a citation for the business owner  who admitted that the dogs were left overnight at the business.  ,Animal Noise Disturbances,Animal Control,Animal Issues,Animal Noise Disturbances,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,168 Neponset Ave  Dorchester  MA  02122,8,07,3,C11,Dorchester,7,16,1605,168 Neponset Ave,2122.0,42.293019514501694,-71.05060057522896,0101000020E610000019F1310A3DC351C0F2EFD7A981254540,Constituent Call,Case Closed. Closed date : 2023-09-05 10:28:08.08 Case Resolved Business owner was not there  left a citation for the business owner  who admitted that the dogs were left overnight at the business.   Animal Noise Disturbances
101005036589,2023-09-05 16:29:00,,2023-09-05 16:45:15,ONTIME,Closed,Case Closed. Closed date : 2023-09-05 20:45:15.19 Case Resolved AC&C states: Spoke to the caller by phone and he said that a woman helping him was going to take the dogs to the MSPCA/Angell  ,Animal Generic Request,Animal Control,Animal Issues,Animal Generic Request,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,561 Dudley St  Dorchester  MA  02125,7,03,7,B2,Roxbury,13,Ward 13,1302,561 Dudley St,2125.0,42.320939542664746,-71.07266956262306,0101000020E61000005DB83C9EA6C451C080DE038C14294540,Constituent Call,Case Closed. Closed date : 2023-09-05 20:45:15.19 Case Resolved AC&C states: Spoke to the caller by phone and he said that a woman helping him was going to take the dogs to the MSPCA/Angell   Animal Generic Request
101005161050,2023-11-09 12:49:43,,2023-11-10 04:13:42,ONTIME,Closed,"Case Closed. Closed date : 2023-11-10 09:13:42.63 Case Resolved Animal Control states: ""Made contact via phone with the constituent  who stated her son knows the owner  and will contact them to get their dog""  ",Animal Generic Request,Animal Control,Animal Issues,Animal Generic Request,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,INTERSECTION of Oakley St & Geneva Ave  Dorchester  MA  ,7,03,4,C11,Dorchester,8,15,1505,INTERSECTION Oakley St & Geneva Ave,,42.30190792210674,-71.06890681965571,0101000020E6100000213926F868C451C007ED35EBA4264540,Constituent Call,"Case Closed. Closed date : 2023-11-10 09:13:42.63 Case Resolved Animal Control states: ""Made contact via phone with the constituent  who stated her son knows the owner  and will contact them to get their dog""   Animal Generic Request"
101005161148,2023-11-09 14:26:17,,2023-11-10 04:16:01,ONTIME,Closed,"Case Closed. Closed date : 2023-11-10 09:16:01.683 Case Resolved Animal Control states: ""I picked up the dog and transported it to the shelter""  ",Animal Found,Animal Control,Animal Issues,Animal Found,ANML02_LostFound,ANML,,,20 Durant St  West Roxbury  MA  02132,12,06,6,E5,West Roxbury,12,Ward 20,2017,20 Durant St,2132.0,42.28366968250576,-71.17046086689867,0101000020E6100000F724B2D4E8CA51C04E9DC4494F244540,Constituent Call,"Case Closed. Closed date : 2023-11-10 09:16:01.683 Case Resolved Animal Control states: ""I picked up the dog and transported it to the shelter""   Animal Found"
101005037330,2023-09-06 05:47:00,,2023-09-06 09:14:24,ONTIME,Closed,Case Closed. Closed date : 2023-09-06 13:14:24.85 Case Resolved Responded to location owner of dog was told to leave the Park  ,Animal Generic Request,Animal Control,Animal Issues,Animal Generic Request,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,230 Shawmut Ave  Roxbury  MA  02118,4,1C,2,D4,Roxbury,4,03,0307,230 Shawmut Ave,2118.0,42.34348844339991,-71.0668725319967,0101000020E61000004C7BBAA347C451C0717AE76DF72B4540,Constituent Call,Case Closed. Closed date : 2023-09-06 13:14:24.85 Case Resolved Responded to location owner of dog was told to leave the Park   Animal Generic Request
101005038909,2023-09-06 15:01:20,,2023-09-07 05:53:44,ONTIME,Closed,Case Closed. Closed date : 2023-09-07 09:53:44.757 Case Resolved This dog is currently at the shelter and I will reach out to the owner. ,Animal Lost,Animal Control,Animal Issues,Animal Lost,ANML02_LostFound,ANML,,,145 N Beacon St  Brighton  MA  02135,11,04,9,D14,Brighton,15,22,2205,145 N Beacon St,2135.0,42.35541736657655,-71.14533456301503,0101000020E610000031C856294DC951C038F0F6507E2D4540,Constituent Call,Case Closed. Closed date : 2023-09-07 09:53:44.757 Case Resolved This dog is currently at the shelter and I will reach out to the owner.  Animal Lost
101005164747,2023-11-13 08:45:39,,2023-11-13 11:11:29,ONTIME,Closed,Case Closed. Closed date : 2023-11-13 16:11:29.917 Case Resolved Picked up dog from D-4 and transporting to the shelter. DG108/MS107.  ,Animal Generic Request,Animal Control,Animal Issues,Animal Generic Request,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,88 Worcester St  Roxbury  MA  02118,4,1C,7,D4,South End,6,Ward 9,0902,88 Worcester St,2118.0,42.339549548418304,-71.07844053384999,0101000020E610000041E4712B05C551C002EA0E5C762B4540,Constituent Call,Case Closed. Closed date : 2023-11-13 16:11:29.917 Case Resolved Picked up dog from D-4 and transporting to the shelter. DG108/MS107.   Animal Generic Request
101005041463,2023-09-07 17:09:51,,2023-09-07 17:34:32,ONTIME,Closed,Case Closed. Closed date : 2023-09-07 21:34:32.087 Case Noted AC&C states: Spoke to the caller by phone and she said that she left the scene and the dog was tied up outside of a restaurant  not going out. -DG ,Animal Generic Request,Animal Control,Animal Issues,Animal Generic Request,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,330 Martin Luther King Jr Blvd  Roxbury  MA  02119,9,10B,7,B2,Roxbury,13,Ward 12,1205,330 Martin Luther King Jr Blvd,2119.0,42.3185325557789,-71.08236858964666,0101000020E610000001B0E78645C551C00EE4BEACC5284540,Constituent Call,Case Closed. Closed date : 2023-09-07 21:34:32.087 Case Noted AC&C states: Spoke to the caller by phone and she said that she left the scene and the dog was tied up outside of a restaurant  not going out. -DG  Animal Generic Request
101005169789,2023-11-16 17:31:40,,2023-11-17 04:19:09,ONTIME,Closed,"Case Closed. Closed date : 2023-11-17 09:19:09.107 Case Resolved Animal Control states: ""Responded to the above location. When I arrived the complainant said the dog lived around the corner & the dog was returned to owner.""  ",Animal Generic Request,Animal Control,Animal Issues,Animal Generic Request,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,165 Columbia Rd  Dorchester  MA  02121,7,03,4,C11,Roxbury,13,Ward 14,1401,165 Columbia Rd,2121.0,42.3059595512422,-71.07778060757029,0101000020E6100000C171835BFAC451C0F63DBDAE29274540,Constituent Call,"Case Closed. Closed date : 2023-11-17 09:19:09.107 Case Resolved Animal Control states: ""Responded to the above location. When I arrived the complainant said the dog lived around the corner & the dog was returned to owner.""   Animal Generic Request"
101005172082,2023-11-19 03:42:00,2024-03-18 04:42:08,2023-11-20 05:57:05,ONTIME,Closed,Case Closed. Closed date : Mon Nov 20 10:57:05 EST 2023 Resolved No dogs observed in business. Emailed code requirements and service animal guidance to the manager.  ,Pest Infestation - Residential,Inspectional Services,Housing,Pest Infestation - Residential,ISD_Health (INTERNAL),ISD,,https://spot-boston-res.cloudinary.com/image/upload/v1700495817/boston/production/lpwtpm3lrnhwdpgtsuq4.jpg#spot=2e4a2600-24a9-42c8-b091-25806d4d0e38 | https://spot-boston-res.cloudinary.com/image/upload/v1700495818/boston/production/wsvcvrp29pue35ynx3ys.jpg#spot=ce2b33ad-4d8a-4709-81e9-d3f8faf54baf,99-111 Seaport Blvd  Boston  MA  02210,6,05,2,C6,Boston,5,06,0601,99-111 Seaport Blvd,2210.0,42.35115168720845,-71.04534917777265,0101000020E6100000C7DB3C00E7C251C06D3FDA89F22C4540,Citizens Connect App,Case Closed. Closed date : Mon Nov 20 10:57:05 EST 2023 Resolved No dogs observed in business. Emailed code requirements and service animal guidance to the manager.   Pest Infestation - Residential
101005176722,2023-11-23 20:13:00,,2023-11-24 04:26:04,ONTIME,Closed,Case Closed. Closed date : 2023-11-24 09:26:04.97 Case Resolved AC&C states: I picked up the dog and transported to the shelter. BSG111 ,Animal Found,Animal Control,Animal Issues,Animal Found,ANML02_LostFound,ANML,,,80 Sutherland Rd  Brighton  MA  02135,11,04,9,D14,Allston / Brighton,15,Ward 21,2115,80 Sutherland Rd,2135.0,42.33909964203339,-71.1492906942806,0101000020E610000011628EFA8DC951C0324FF89D672B4540,Constituent Call,Case Closed. Closed date : 2023-11-24 09:26:04.97 Case Resolved AC&C states: I picked up the dog and transported to the shelter. BSG111  Animal Found
101005055835,2023-09-15 13:29:00,,2023-09-15 16:52:53,ONTIME,Closed,Case Closed. Closed date : 2023-09-15 20:52:53.37 Case Resolved AC&C states: Picked up the dog and transporting to the shelter. MS 107. ,Animal Generic Request,Animal Control,Animal Issues,Animal Generic Request,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,INTERSECTION of Sargent St & Howard Ave  Dorchester  MA  ,7,03,9,B2,Roxbury,13,13,1304,INTERSECTION Sargent St & Howard Ave,,42.31727995154024,-71.07450862068394,0101000020E6100000E346CEBFC4C451C059C523A19C284540,Constituent Call,Case Closed. Closed date : 2023-09-15 20:52:53.37 Case Resolved AC&C states: Picked up the dog and transporting to the shelter. MS 107.  Animal Generic Request
101005177793,2023-11-25 03:15:00,,2023-11-27 04:42:02,ONTIME,Closed,Case Closed. Closed date : 2023-11-27 09:42:02.08 Case Resolved AC&C states: AF Responded to the above location. I picked up the dog & transported it to the shelter. ,Animal Found,Animal Control,Animal Issues,Animal Found,ANML02_LostFound,ANML,,,350 S Huntington Ave  Jamaica Plain  MA  02130,9,02,6,E13,Jamaica Plain,11,Ward 10,1009,350 S Huntington Ave,2130.0,42.32276215076271,-71.11104301607821,0101000020E610000054A02A541BC751C0CBF4284550294540,Constituent Call,Case Closed. Closed date : 2023-11-27 09:42:02.08 Case Resolved AC&C states: AF Responded to the above location. I picked up the dog & transported it to the shelter.  Animal Found
101005057035,2023-09-16 14:49:00,,2023-09-18 05:20:01,ONTIME,Closed,"Case Closed. Closed date : 2023-09-18 09:20:01.01 Case Resolved Animal control states: ""I was unable to locate the dog."" ",Animal Generic Request,Animal Control,Animal Issues,Animal Generic Request,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,230 Shawmut Ave  Roxbury  MA  02118,4,1C,2,D4,Roxbury,4,03,0307,230 Shawmut Ave,2118.0,42.34348844339991,-71.0668725319967,0101000020E61000004C7BBAA347C451C0717AE76DF72B4540,Constituent Call,"Case Closed. Closed date : 2023-09-18 09:20:01.01 Case Resolved Animal control states: ""I was unable to locate the dog.""  Animal Generic Request"
101005180268,2023-11-27 10:57:00,,2023-11-27 11:52:16,ONTIME,Closed,Case Closed. Closed date : 2023-11-27 16:52:16.923 Case Resolved 11/27/23- responded to call location  spoke with caller. Upon arrival no dog was outside  caller then stated dog lives there. Made contact with dog owner  explained complaint and educated on tethering laws. Asked to license her dog. Dog seen appears healthy   friendly (Jones)  ,Animal Generic Request,Animal Control,Animal Issues,Animal Generic Request,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,134 Madison Park Ct  Mission Hill  MA  02120,9,10B,7,B2,Roxbury,13,Ward 9,0905,134 Madison Park Ct,2120.0,42.33139955885189,-71.08581056886025,0101000020E6100000FBB99CEB7DC551C0BF96FD4C6B2A4540,Constituent Call,Case Closed. Closed date : 2023-11-27 16:52:16.923 Case Resolved 11/27/23- responded to call location  spoke with caller. Upon arrival no dog was outside  caller then stated dog lives there. Made contact with dog owner  explained complaint and educated on tethering laws. Asked to license her dog. Dog seen appears healthy   friendly (Jones)   Animal Generic Request
101005057536,2023-09-17 06:05:00,,2023-09-18 05:23:46,ONTIME,Closed,"Case Closed. Closed date : 2023-09-18 09:23:46.623 Case Resolved Animal control states: ""The dog owner picked up the dog prior to my arrival "" ",Animal Found,Animal Control,Animal Issues,Animal Found,ANML02_LostFound,ANML,,,16 Saybrook St  Brighton  MA  02135,11,04,9,D14,Allston / Brighton,15,Ward 22,2206,16 Saybrook St,2135.0,42.354939638364826,-71.14887065777025,0101000020E6100000439DCB1887C951C05E6A7DA96E2D4540,Constituent Call,"Case Closed. Closed date : 2023-09-18 09:23:46.623 Case Resolved Animal control states: ""The dog owner picked up the dog prior to my arrival ""  Animal Found"
101005074559,2023-09-21 05:52:12,,2023-09-21 08:08:48,ONTIME,Closed,"Case Closed. Closed date : 2023-09-21 12:08:48.29 Case Resolved Animal Control states: ""I patrolled the ball fields. One owner leashed their dog when asked. All other dogs on leash. Will continue to patrol. "" ",Animal Generic Request,Animal Control,Animal Issues,Animal Generic Request,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,33 Firth Rd  Roslindale  MA  02131,12,02,5,E5,Roslindale,10,Ward 19,1913,33 Firth Rd,2131.0,42.28759961792625,-71.1244007533753,0101000020E61000000FD6932EF6C751C0ECAA7410D0244540,Constituent Call,"Case Closed. Closed date : 2023-09-21 12:08:48.29 Case Resolved Animal Control states: ""I patrolled the ball fields. One owner leashed their dog when asked. All other dogs on leash. Will continue to patrol. ""  Animal Generic Request"
101005189719,2023-12-04 16:05:00,,2023-12-05 04:09:17,ONTIME,Closed,Case Closed. Closed date : 2023-12-05 09:09:17.413 Case Resolved AC:This dog was returned to the owner. ,Animal Lost,Animal Control,Animal Issues,Animal Lost,ANML02_LostFound,ANML,,,20 Eastman St  Dorchester  MA  02125,7,03,7,B2,Dorchester,13,Ward 7,0710,20 Eastman St,2125.0,42.31942953133347,-71.0644305471794,0101000020E6100000EE3F4DA11FC451C0183A1F11E3284540,Constituent Call,Case Closed. Closed date : 2023-12-05 09:09:17.413 Case Resolved AC:This dog was returned to the owner.  Animal Lost
101005078541,2023-09-23 15:27:00,,2023-09-25 05:31:35,ONTIME,Closed,Case Closed. Closed date : 2023-09-25 09:31:35.803 Case Resolved AC&C states: Arrived at BPD. Police returned dog to owner. Munroe  ,Animal Generic Request,Animal Control,Animal Issues,Animal Generic Request,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,40 Sudbury St  Boston  MA  02114,3,1B,1,A1,Boston,3,03,0306,40 Sudbury St,2114.0,42.36181952220746,-71.06031044401328,0101000020E61000003C295620DCC351C0BB77231A502E4540,Constituent Call,Case Closed. Closed date : 2023-09-25 09:31:35.803 Case Resolved AC&C states: Arrived at BPD. Police returned dog to owner. Munroe   Animal Generic Request
101005189865,2023-12-05 01:44:00,,2023-12-05 05:29:29,ONTIME,Closed,Case Closed. Closed date : 2023-12-05 10:29:29.957 Case Resolved Officer Gillis and I met with BPD on scene. I picked up the dogs and transported to the shelter. BSG111   ,Animal Generic Request,Animal Control,Animal Issues,Animal Generic Request,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,15 Pompeii St  Roxbury  MA  02119,7,10B,7,B2,Roxbury,13,Ward 8,0806,15 Pompeii St,2119.0,42.329859538428586,-71.07036053753933,0101000020E610000044EA7BC980C451C087E95CD6382A4540,Constituent Call,Case Closed. Closed date : 2023-12-05 10:29:29.957 Case Resolved Officer Gillis and I met with BPD on scene. I picked up the dogs and transported to the shelter. BSG111    Animal Generic Request
101005080379,2023-09-25 10:34:09,,2023-09-25 11:11:30,ONTIME,Closed,Case Closed. Closed date : 2023-09-25 15:11:30.693 Case Resolved AC&C states: The dog was taken to the shelter -DG ,Animal Found,Animal Control,Animal Issues,Animal Found,ANML02_LostFound,ANML,,,2400 Washington St  Roxbury  MA  02119,9,10B,7,B2,Roxbury,13,12,1201,2400 Washington St,2119.0,42.32843360753939,-71.08567390630859,0101000020E6100000D26D68AE7BC551C0FDA4C91C0A2A4540,Constituent Call,Case Closed. Closed date : 2023-09-25 15:11:30.693 Case Resolved AC&C states: The dog was taken to the shelter -DG  Animal Found
101005083668,2023-09-27 07:16:00,,2023-09-27 07:54:51,ONTIME,Closed,Case Closed. Closed date : 2023-09-27 11:54:51.327 Case Resolved I picked up the dog and will transport to the shelter. BSG111   ,Animal Generic Request,Animal Control,Animal Issues,Animal Generic Request,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,INTERSECTION of W Fourth St & Crowley-Rogers Way  South Boston  MA  ,6,05,2,C6,South Boston / South Boston Waterfront,5,6,0603,INTERSECTION W Fourth St & Crowley-Rogers Way,,42.33810261526127,-71.05165509614322,0101000020E6100000D7262D514EC351C09F9E4DF2462B4540,Constituent Call,Case Closed. Closed date : 2023-09-27 11:54:51.327 Case Resolved I picked up the dog and will transport to the shelter. BSG111    Animal Generic Request
101005086483,2023-09-29 02:31:00,,2023-09-29 05:35:51,ONTIME,Closed,Case Closed. Closed date : 2023-09-29 09:35:51.13 Case Noted AC&C states: AF Responded to the above location. I searched the area. No dog was found. I called the complainant BFD they did not get the call. ,Animal Generic Request,Animal Control,Animal Issues,Animal Generic Request,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,24 Theodore St  Dorchester  MA  02124,8,07,4,B3,Greater Mattapan,9,Ward 14,1405,24 Theodore St,2124.0,42.2840495671578,-71.08789067938429,0101000020E61000000A653A00A0C551C05FB178BC5B244540,Constituent Call,Case Closed. Closed date : 2023-09-29 09:35:51.13 Case Noted AC&C states: AF Responded to the above location. I searched the area. No dog was found. I called the complainant BFD they did not get the call.  Animal Generic Request
101005092744,2023-10-03 08:53:00,,2023-10-03 11:54:29,ONTIME,Closed,Case Closed. Closed date : 2023-10-03 15:54:29.42 Case Resolved AC&C states: BPD were not on scene  forwarded the bite to Revere Animal Control  where dog owner resides. MS107 ,Animal Generic Request,Animal Control,Animal Issues,Animal Generic Request,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,225 Leyden St  East Boston  MA  02128,1,09,1,A7,East Boston,1,Ward 1,0113,225 Leyden St,2128.0,42.38841944801149,-71.00272025490925,0101000020E6100000CF7793912CC051C07C2B7DBAB7314540,Constituent Call,Case Closed. Closed date : 2023-10-03 15:54:29.42 Case Resolved AC&C states: BPD were not on scene  forwarded the bite to Revere Animal Control  where dog owner resides. MS107  Animal Generic Request
101005097174,2023-10-05 18:00:00,,2023-10-06 05:40:25,ONTIME,Closed,"Case Closed. Closed date : 2023-10-06 09:40:25.823 Case Resolved Animal Control states: ""10/6/23- call not dispatched when it first came in  311 called and dispatched this call at 11:22 pm.picked up dog transporting to shelter "" ",Animal Found,Animal Control,Animal Issues,Animal Found,ANML02_LostFound,ANML,,,95 Dix St  Dorchester  MA  02122,7,07,3,C11,Dorchester,7,Ward 16,1604,95 Dix St,2122.0,42.295939523325615,-71.0572005836884,0101000020E61000003E10A32CA9C351C08023A758E1254540,Constituent Call,"Case Closed. Closed date : 2023-10-06 09:40:25.823 Case Resolved Animal Control states: ""10/6/23- call not dispatched when it first came in  311 called and dispatched this call at 11:22 pm.picked up dog transporting to shelter ""  Animal Found"
101005101756,2023-10-10 04:07:16,,2023-10-10 05:45:01,ONTIME,Closed,"Case Closed. Closed date : 2023-10-10 09:45:01.393 Case Resolved Animal Control states: ""10/10/23- owner present upon my arrival  picked up dog and transported to shelter. Will decide if she would like dog to be privately cremated""  ",Animal Generic Request,Animal Control,Animal Issues,Animal Generic Request,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,46 Theodore St  Dorchester  MA  02124,8,07,4,B3,Greater Mattapan,9,Ward 14,1405,46 Theodore St,2124.0,42.283666217768925,-71.08862270808794,0101000020E6100000EC3A94FEABC551C01626B42C4F244540,Constituent Call,"Case Closed. Closed date : 2023-10-10 09:45:01.393 Case Resolved Animal Control states: ""10/10/23- owner present upon my arrival  picked up dog and transported to shelter. Will decide if she would like dog to be privately cremated""   Animal Generic Request"
101005210226,2023-12-19 18:22:00,,2023-12-20 06:49:50,ONTIME,Closed,Case Closed. Closed date : 2023-12-20 11:49:50.01 Case Resolved AC&C states: The dog was returned to the owner -DG ,Animal Lost,Animal Control,Animal Issues,Animal Lost,ANML02_LostFound,ANML,,,134 Chandler St  Boston  MA  02116,4,1C,2,D4,South End,6,Ward 4,0401,134 Chandler St,2116.0,42.34587954223836,-71.07439051081649,0101000020E6100000BBC56AD0C2C451C07522E5C7452C4540,Constituent Call,Case Closed. Closed date : 2023-12-20 11:49:50.01 Case Resolved AC&C states: The dog was returned to the owner -DG  Animal Lost
101005211563,2023-12-20 11:46:00,,2023-12-20 12:02:56,ONTIME,Closed,Case Closed. Closed date : 2023-12-20 17:02:56.107 Case Resolved Made contact via phone with the victim  who was the reporting party. They did not obtain any owner/dog info. I advised her animal control should be receiving a bite report from urgent care. MS 107.  ,Animal Generic Request,Animal Control,Animal Issues,Animal Generic Request,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,110 Newbury St  Boston  MA  02116,4,1C,8,D4,Back Bay,14,Ward 5,0507,110 Newbury St,2116.0,42.35119954349415,-71.07575050198652,0101000020E6100000032CA218D9C451C0B8D64C1BF42C4540,Constituent Call,Case Closed. Closed date : 2023-12-20 17:02:56.107 Case Resolved Made contact via phone with the victim  who was the reporting party. They did not obtain any owner/dog info. I advised her animal control should be receiving a bite report from urgent care. MS 107.   Animal Generic Request
101005224777,2023-12-23 16:40:00,,2023-12-25 08:24:45,ONTIME,Closed,Case Closed. Closed date : 2023-12-25 13:24:45.323 Case Resolved Dog was returned to owner. BSG111   ,Animal Lost,Animal Control,Animal Issues,Animal Lost,ANML02_LostFound,ANML,,,112 Washington St  Hyde Park  MA  02136,12,08,5,E18,Hyde Park,10,Ward 18,1817,112 Washington St,2136.0,42.2447596457212,-71.12191083739715,0101000020E610000085E91C63CDC751C065E0B848541F4540,Constituent Call,Case Closed. Closed date : 2023-12-25 13:24:45.323 Case Resolved Dog was returned to owner. BSG111    Animal Lost
101005107361,2023-10-13 07:46:00,,2023-10-13 11:30:40,ONTIME,Closed,Case Closed. Closed date : 2023-10-13 15:30:40.26 Case Resolved Owner found dog RB ,Animal Lost,Animal Control,Animal Issues,Animal Lost,ANML02_LostFound,ANML,,,37 Birchland Ave  West Roxbury  MA  02132,12,06,6,E5,West Roxbury,12,Ward 20,2016,37 Birchland Ave,2132.0,42.27487967439728,-71.16301086907072,0101000020E610000048E323C56ECA51C08BEFD5412F234540,Constituent Call,Case Closed. Closed date : 2023-10-13 15:30:40.26 Case Resolved Owner found dog RB  Animal Lost
101005225334,2023-12-25 10:16:00,,2023-12-26 06:48:04,ONTIME,Closed,Case Closed. Closed date : 2023-12-26 11:48:04.057 Case Resolved The dog was gone on arrival. I knocked on the door but no one answered. I posted a notice asking the resident to call us if the dog came back. BSG111   ,Animal Found,Animal Control,Animal Issues,Animal Found,ANML02_LostFound,ANML,,,40 Carruth St  Dorchester  MA  02124,8,07,3,C11,Dorchester,7,Ward 16,1608,40 Carruth St,2124.0,42.28355952915178,-71.06042061861632,0101000020E6100000843D71EEDDC351C08916BCAD4B244540,Constituent Call,Case Closed. Closed date : 2023-12-26 11:48:04.057 Case Resolved The dog was gone on arrival. I knocked on the door but no one answered. I posted a notice asking the resident to call us if the dog came back. BSG111    Animal Found
101005229774,2023-12-29 08:39:00,,2023-12-29 09:26:01,ONTIME,Closed,Case Closed. Closed date : 2023-12-29 14:26:01.15 Case Resolved I responded to the address. I was unable to locate the dog or the dogs owner. Spoke with the caller and Patrolled the neighborhood. Munroe   ,Animal Lost,Animal Control,Animal Issues,Animal Lost,ANML02_LostFound,ANML,,,100 Morton St  Jamaica Plain  MA  02130,9,02,6,E13,Jamaica Plain,11,11,1108,100 Morton St,2130.0,42.30031195591411,-71.10855593932313,0101000020E61000007B4B9C94F2C651C0DC9F469F70264540,Constituent Call,Case Closed. Closed date : 2023-12-29 14:26:01.15 Case Resolved I responded to the address. I was unable to locate the dog or the dogs owner. Spoke with the caller and Patrolled the neighborhood. Munroe    Animal Lost
101005113053,2023-10-16 05:57:00,,2023-10-17 05:39:04,ONTIME,Closed,Case Closed. Closed date : 2023-10-17 09:39:04.403 AC:The finder refused to give me the dog and walked away. I exchanged numbers with another constituent on scene  a friend of the finder  who was willing to help. She told me later on that the dog had been surrendered to the MSPCA.  ,Animal Found,Animal Control,Animal Issues,Animal Found,ANML02_LostFound,ANML,,,170 Morton St  Jamaica Plain  MA  02130,9,02,7,B2,Jamaica Plain,13,12,1207,170 Morton St,2130.0,42.29959501240158,-71.10193930304015,0101000020E6100000022F6D2C86C651C09E271E2159264540,Constituent Call,Case Closed. Closed date : 2023-10-17 09:39:04.403 AC:The finder refused to give me the dog and walked away. I exchanged numbers with another constituent on scene  a friend of the finder  who was willing to help. She told me later on that the dog had been surrendered to the MSPCA.   Animal Found
101005231041,2023-12-31 04:16:00,,2024-01-01 08:28:23,ONTIME,Closed,Case Closed. Closed date : 2024-01-01 13:28:23.973 Case Resolved AC&C states: The dog was taken to the shelter -DG ,Animal Lost,Animal Control,Animal Issues,Animal Lost,ANML02_LostFound,ANML,,,52 Faywood Ave  East Boston  MA  02128,1,09,1,A7,East Boston,1,Ward 1,0114,52 Faywood Ave,2128.0,42.39061944642423,-71.00163024769547,0101000020E61000005522C1B51AC051C06FC969D1FF314540,Constituent Call,Case Closed. Closed date : 2024-01-01 13:28:23.973 Case Resolved AC&C states: The dog was taken to the shelter -DG  Animal Lost
