_id,case_enquiry_id,open_dt,sla_target_dt,closed_dt,on_time,case_status,closure_reason,case_title,subject,reason,type,queue,department,submitted_photo,closed_photo,location,fire_district,pwd_district,city_council_district,police_district,neighborhood,neighborhood_services_district,ward,precinct,location_street_name,location_zipcode,latitude,longitude,geom_4326,source,combined_info
214781,101003999836,2021-10-06 13:15:00,,2021-10-07 10:38:54,ONTIME,Closed,Case Closed. Closed date : 2021-10-07 14:38:54.283 Case Resolved the dog was inside upon arrival  is elderly  and is being treated for rheumatoid arthritis and a skin condition at the veterinarian. MS107  ,Animal Generic Request,Animal Control,Animal Issues,Animal Generic Request,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,6 Woodruff Way  Mattapan  MA  02126,8,07,4,B3,Greater Mattapan,9,Ward 18,1801,6 Woodruff Way,2126.0,42.27733955829786,-71.08103067890494,0101000020E6100000A4F74C9B2FC551C06163D6DC7F234540,Constituent Call,Case Closed. Closed date : 2021-10-07 14:38:54.283 Case Resolved the dog was inside upon arrival  is elderly  and is being treated for rheumatoid arthritis and a skin condition at the veterinarian. MS107   Animal Generic Request
215734,101004001280,2021-10-07 13:37:00,,2021-10-08 12:19:40,ONTIME,Closed,Case Closed. Closed date : 2021-10-08 16:19:40.88 Case Resolved Four people leashed their dogs when I approached. MS107 ,Animal Generic Request,Animal Control,Animal Issues,Animal Generic Request,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,775 E First St  South Boston  MA  02127,6,05,2,C6,South Boston,5,06,0607,775 E First St,2127.0,42.33758613500855,-71.0318781366498,0101000020E61000009297984A0AC251C0EEB8C005362B4540,Constituent Call,Case Closed. Closed date : 2021-10-08 16:19:40.88 Case Resolved Four people leashed their dogs when I approached. MS107  Animal Generic Request
215820,101004001417,2021-10-07 15:44:00,,2021-10-08 12:16:53,ONTIME,Closed,Case Closed. Closed date : 2021-10-08 16:16:53.44 Case Resolved After arriving the dog owner was found. Munroe110   ,Animal Found,Animal Control,Animal Issues,Animal Found,ANML02_LostFound,ANML,,,18 Ada St  Roslindale  MA  02131,12,06,5,E5,Roslindale,10,Ward 19,1910,18 Ada St,2131.0,42.28097961565855,-71.1224407642228,0101000020E61000003082C911D6C751C04D0CDA23F7234540,Constituent Call,Case Closed. Closed date : 2021-10-08 16:16:53.44 Case Resolved After arriving the dog owner was found. Munroe110    Animal Found
215878,101004001493,2021-10-07 18:14:00,,2021-10-08 12:15:42,ONTIME,Closed,Case Closed. Closed date : 2021-10-08 16:15:42.443 Case Resolved  Anthony Fabiano <anthony.fabiano@boston.gov> 8:24 AM (7 hours ago) to 311reply  alexis.trzcinski  bradley.munroe  brittany.monteiro  catherine.urnek  chayla.white  daniel.gillis  emily.walz  ian.maclean  lauren.lopes  leon.graves  maia.simpson  maryanne.jenner  michael.stern  pat.conroy  patricia.jones  stephen.norton  tanicia.drigo  walter.egan  AF Responded to the above location. No off leash dogs  no Offleash dogs at this time at this time ,Animal Generic Request,Animal Control,Animal Issues,Animal Generic Request,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,38 New Heath St  Jamaica Plain  MA  02130,9,10A,6,E13,Jamaica Plain,11,10,1007,38 New Heath St,2130.0,42.32606517369512,-71.09913264600733,0101000020E61000005124743058C651C04BB1EC80BC294540,Constituent Call,Case Closed. Closed date : 2021-10-08 16:15:42.443 Case Resolved  Anthony Fabiano <anthony.fabiano@boston.gov> 8:24 AM (7 hours ago) to 311reply  alexis.trzcinski  bradley.munroe  brittany.monteiro  catherine.urnek  chayla.white  daniel.gillis  emily.walz  ian.maclean  lauren.lopes  leon.graves  maia.simpson  maryanne.jenner  michael.stern  pat.conroy  patricia.jones  stephen.norton  tanicia.drigo  walter.egan  AF Responded to the above location. No off leash dogs  no Offleash dogs at this time at this time  Animal Generic Request
216358,101004002217,2021-10-08 08:59:00,,2021-10-08 12:56:02,ONTIME,Closed,Case Closed. Closed date : 2021-10-08 16:56:02.58 Case Resolved  Michael Stern 2:12 PM (2 hours ago) to 311reply  alexis.trzcinski  anthony.fabiano  bradley.munroe  brittany.monteiro  catherine.urnek  chayla.white  daniel.gillis  emily.walz  ian.maclean  lauren.lopes  leon.graves  maia.simpson  maryanne.jenner  pat.conroy  patricia.jones  stephen.norton  tanicia.drigo  walter.egan  The dog was inside on arrival  did not smell  and did not appear to be neglected. The owner did admit the dog gets loose  and I issued him a warning citation for that and licensing. MS 107  ,Animal Generic Request,Animal Control,Animal Issues,Animal Generic Request,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,20 Grampian Way  Dorchester  MA  02125,7,03,3,C11,Dorchester,7,Ward 13,1310,20 Grampian Way,2125.0,42.31131951464303,-71.05145053667223,0101000020E61000009C1731F74AC351C0CCFF5E51D9274540,Constituent Call,Case Closed. Closed date : 2021-10-08 16:56:02.58 Case Resolved  Michael Stern 2:12 PM (2 hours ago) to 311reply  alexis.trzcinski  anthony.fabiano  bradley.munroe  brittany.monteiro  catherine.urnek  chayla.white  daniel.gillis  emily.walz  ian.maclean  lauren.lopes  leon.graves  maia.simpson  maryanne.jenner  pat.conroy  patricia.jones  stephen.norton  tanicia.drigo  walter.egan  The dog was inside on arrival  did not smell  and did not appear to be neglected. The owner did admit the dog gets loose  and I issued him a warning citation for that and licensing. MS 107   Animal Generic Request
216502,101004002440,2021-10-08 11:35:00,,2021-10-08 12:07:24,ONTIME,Closed,Case Closed. Closed date : 2021-10-08 16:07:24.897 Case Resolved The dog was returned to its owner by the constituent. MS107 ,Animal Found,Animal Control,Animal Issues,Animal Found,ANML02_LostFound,ANML,,,87 Pinckney St  Boston  MA  02114,3,1B,8,A1,Beacon Hill,14,Ward 5,0504,87 Pinckney St,2114.0,42.358949533546586,-71.06895046971867,0101000020E6100000131F3BAF69C451C09FBFED0EF22D4540,Constituent Call,Case Closed. Closed date : 2021-10-08 16:07:24.897 Case Resolved The dog was returned to its owner by the constituent. MS107  Animal Found
216525,101004002481,2021-10-08 12:02:00,,2021-10-08 12:51:57,ONTIME,Closed,Case Closed. Closed date : 2021-10-08 16:51:57.627 Case Resolved  Bradley Munroe 4:22 PM (27 minutes ago) to 311reply  alexis.trzcinski  anthony.fabiano  brittany.monteiro  catherine.urnek  chayla.white  daniel.gillis  emily.walz  ian.maclean  lauren.lopes  leon.graves  maia.simpson  maryanne.jenner  michael.stern  pat.conroy  patricia.jones  stephen.norton  tanicia.drigo  walter.egan  I was unable to locate the dog. Munroe110  ,Animal Noise Disturbances,Animal Control,Animal Issues,Animal Noise Disturbances,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,INTERSECTION of Holborn St & Blue Hill Ave  Dorchester  MA  ,7,10B,9,B2,Roxbury,13,12,1206,INTERSECTION Holborn St & Blue Hill Ave,,42.3136738513044,-71.079410568449,0101000020E61000007F9C101015C551C03B7BFA7626284540,Constituent Call,Case Closed. Closed date : 2021-10-08 16:51:57.627 Case Resolved  Bradley Munroe 4:22 PM (27 minutes ago) to 311reply  alexis.trzcinski  anthony.fabiano  brittany.monteiro  catherine.urnek  chayla.white  daniel.gillis  emily.walz  ian.maclean  lauren.lopes  leon.graves  maia.simpson  maryanne.jenner  michael.stern  pat.conroy  patricia.jones  stephen.norton  tanicia.drigo  walter.egan  I was unable to locate the dog. Munroe110   Animal Noise Disturbances
216540,101004002508,2021-10-08 12:19:00,,2021-10-08 13:46:53,ONTIME,Closed,Case Closed. Closed date : 2021-10-08 17:46:53.897 Case Resolved Dog was transported to the animal shelter. Munroe110 ,Animal Found,Animal Control,Animal Issues,Animal Found,ANML02_LostFound,ANML,,,2 Crowley-Rogers Way  South Boston  MA  02127,6,05,2,C6,South Boston / South Boston Waterfront,5,06,0601,2 Crowley-Rogers Way,2127.0,42.340039516449046,-71.05442047897787,0101000020E6100000545C08A07BC351C0873F356A862B4540,Constituent Call,Case Closed. Closed date : 2021-10-08 17:46:53.897 Case Resolved Dog was transported to the animal shelter. Munroe110  Animal Found
216582,101004002569,2021-10-08 12:54:00,,2021-10-11 08:48:39,ONTIME,Closed,Case Closed. Closed date : 2021-10-11 12:48:39.257 Case Resolved Met with constituent at shelter and impounded dog. MS107  ,Animal Found,Animal Control,Animal Issues,Animal Found,ANML02_LostFound,ANML,,,INTERSECTION of Woodhaven St & Blue Hill Ave  Mattapan  MA  ,8,07,5,B3,Greater Mattapan,9,18,1803,INTERSECTION Woodhaven St & Blue Hill Ave,,42.273318659765145,-71.09348106301228,0101000020E6100000B71BFF97FBC551C0F789181BFC224540,Constituent Call,Case Closed. Closed date : 2021-10-11 12:48:39.257 Case Resolved Met with constituent at shelter and impounded dog. MS107   Animal Found
216718,101004002777,2021-10-08 19:12:00,,2021-10-11 09:31:26,ONTIME,Closed,Case Closed. Closed date : 2021-10-11 13:31:26.177 Case Resolved 11:55 PM finders called back to say that the owner of the dog or a person claiming to be the owner of the dog called it and walked away with it no other information was provided. Call then canceled while enroute (Jones)  ,Animal Generic Request,Animal Control,Animal Issues,Animal Generic Request,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,319 Dudley St  Roxbury  MA  02119,7,10B,7,B2,Roxbury,13,08,0807,319 Dudley St,2119.0,42.32748606950088,-71.07736968106629,0101000020E61000006D78F69FF3C451C070334310EB294540,Constituent Call,Case Closed. Closed date : 2021-10-11 13:31:26.177 Case Resolved 11:55 PM finders called back to say that the owner of the dog or a person claiming to be the owner of the dog called it and walked away with it no other information was provided. Call then canceled while enroute (Jones)   Animal Generic Request
216772,101004002860,2021-10-09 04:15:00,,2021-10-11 09:33:23,ONTIME,Closed,Case Closed. Closed date : 2021-10-11 13:33:23.773 Case Resolved Upon arrival two stray attacked callers dog had to break up dogs and transporting to shelter   ,Animal Found,Animal Control,Animal Issues,Animal Found,ANML02_LostFound,ANML,,,836 Centre St  Jamaica Plain  MA  02130,9,02,6,E13,Jamaica Plain,11,Ward 19,1909,836 Centre St,2130.0,42.3086496070967,-71.11929069513089,0101000020E610000079937075A2C751C0A83390D481274540,Constituent Call,Case Closed. Closed date : 2021-10-11 13:33:23.773 Case Resolved Upon arrival two stray attacked callers dog had to break up dogs and transporting to shelter    Animal Found
217100,101004003328,2021-10-09 13:19:00,,2021-10-14 07:59:30,ONTIME,Closed,Case Closed. Closed date : 2021-10-14 11:59:30.833 Case Resolved The dog was transported to the animal shelter. Munroe110 10/9.  ,Animal Generic Request,Animal Control,Animal Issues,Animal Generic Request,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,2100 Dorchester Ave  Dorchester  MA  02124,8,07,3,C11,Dorchester,7,16,1611,2100 Dorchester Ave,2124.0,42.27802753699197,-71.06604664393626,0101000020E6100000E0EDB31B3AC451C04C62056896234540,Employee Generated,Case Closed. Closed date : 2021-10-14 11:59:30.833 Case Resolved The dog was transported to the animal shelter. Munroe110 10/9.   Animal Generic Request
217439,101004003791,2021-10-10 07:06:00,,2021-10-11 08:44:29,ONTIME,Closed,Case Closed. Closed date : 2021-10-11 12:44:29.48 Case Resolved The dog was DOA  the owner signed dog over to Animal Control for disposal and did not want a private cremation  picked up dog and took to the shelter DG/108  ,Animal Generic Request,Animal Control,Animal Issues,Animal Generic Request,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,56 Cedar St  Roxbury  MA  02119,9,10B,7,B2,Roxbury,13,11,1102,56 Cedar St,2119.0,42.32514254047494,-71.09154047387233,0101000020E6100000B06293CCDBC551C06AF050459E294540,Constituent Call,Case Closed. Closed date : 2021-10-11 12:44:29.48 Case Resolved The dog was DOA  the owner signed dog over to Animal Control for disposal and did not want a private cremation  picked up dog and took to the shelter DG/108   Animal Generic Request
217552,101004003943,2021-10-10 11:13:00,,2021-10-14 07:56:22,ONTIME,Closed,Case Closed. Closed date : 2021-10-14 11:56:22.09 Case Resolved Unable to make contact with the owner  left a notice and my business card DG/108  also did not hear the dog barking. 10/10.  ,Animal Noise Disturbances,Animal Control,Animal Issues,Animal Noise Disturbances,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,73 Homer St  East Boston  MA  02128,1,09,1,A7,East Boston,1,Ward 1,0111,73 Homer St,2128.0,42.38156946528768,-71.01641030144629,0101000020E6100000E001CBDD0CC151C00A48AB44D7304540,Constituent Call,Case Closed. Closed date : 2021-10-14 11:56:22.09 Case Resolved Unable to make contact with the owner  left a notice and my business card DG/108  also did not hear the dog barking. 10/10.   Animal Noise Disturbances
217618,101004004031,2021-10-10 13:35:00,,2021-10-12 12:13:34,ONTIME,Closed,Case Closed. Closed date : 2021-10-12 16:13:34.96 Case Resolved Dog was returned to owner. ,Animal Lost,Animal Control,Animal Issues,Animal Lost,ANML02_LostFound,ANML,,,INTERSECTION of Charles St & Beacon St  Boston  MA  ,3,1C,7,A1,Beacon Hill,14,5,0503,INTERSECTION Charles St & Beacon St,,42.35621440463558,-71.0694349453947,0101000020E6100000DEEA449F71C451C01023016F982D4540,Constituent Call,Case Closed. Closed date : 2021-10-12 16:13:34.96 Case Resolved Dog was returned to owner.  Animal Lost
217948,101004004507,2021-10-11 08:17:00,,2021-10-11 09:46:58,ONTIME,Closed,Case Closed. Closed date : 2021-10-11 13:46:58.777 Case Resolved I DG/108 spoke to the witness Amanda Clarke who stated that she saw the cat owner Christine Clarke throw the cat against a dumpster in a bag and the cat was still alive  she got rid of the bag  I was unable to make contact with the cat owner ( no answer at door bell  witness also said that the cat owner is on probation for killing a dog in a similar way  Will follow up with MSPCA & Animal Rescue League Law Enforcement In the morning   ,Animal Generic Request,Animal Control,Animal Issues,Animal Generic Request,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,77 Fayston St  Dorchester  MA  02121,7,03,4,B2,Roxbury,13,Ward 14,1401,77 Fayston St,2121.0,42.31221954760921,-71.07591058942752,0101000020E6100000B9C016B8DBC451C0A51365CFF6274540,Constituent Call,Case Closed. Closed date : 2021-10-11 13:46:58.777 Case Resolved I DG/108 spoke to the witness Amanda Clarke who stated that she saw the cat owner Christine Clarke throw the cat against a dumpster in a bag and the cat was still alive  she got rid of the bag  I was unable to make contact with the cat owner ( no answer at door bell  witness also said that the cat owner is on probation for killing a dog in a similar way  Will follow up with MSPCA & Animal Rescue League Law Enforcement In the morning    Animal Generic Request
218455,101004005285,2021-10-12 04:07:00,,2021-10-12 10:22:56,ONTIME,Closed,Case Closed. Closed date : 2021-10-12 14:22:56.343 Case Resolved The dog was taken to the shelter DG/108 ,Animal Generic Request,Animal Control,Animal Issues,Animal Generic Request,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,350 S Huntington Ave  Jamaica Plain  MA  02130,9,02,6,E13,Jamaica Plain,11,Ward 10,1009,350 S Huntington Ave,2130.0,42.32276215076271,-71.11104301607821,0101000020E610000054A02A541BC751C0CBF4284550294540,Constituent Call,Case Closed. Closed date : 2021-10-12 14:22:56.343 Case Resolved The dog was taken to the shelter DG/108  Animal Generic Request
219131,101004006335,2021-10-12 11:43:00,,2021-10-12 13:07:23,ONTIME,Closed,Case Closed. Closed date : 2021-10-12 17:07:23.45 Case Resolved Dog was picked up and transported to Boston animal shelter (Jones)  ,Animal Found,Animal Control,Animal Issues,Animal Found,ANML02_LostFound,ANML,,,INTERSECTION of E Berkeley St & Harrison Ave  Roxbury  MA  ,4,1C,2,D4,South End,4,3,0307,INTERSECTION E Berkeley St & Harrison Ave,,42.34349091792673,-71.0643522834833,0101000020E6100000F53E0A591EC451C0F27BA982F72B4540,Constituent Call,Case Closed. Closed date : 2021-10-12 17:07:23.45 Case Resolved Dog was picked up and transported to Boston animal shelter (Jones)   Animal Found
219158,101004006379,2021-10-12 12:11:00,,2021-10-12 13:20:41,ONTIME,Closed,Case Closed. Closed date : 2021-10-12 17:20:41.283 Case Resolved The constituent found the dog owner before I arrived. MS 107 ,Animal Found,Animal Control,Animal Issues,Animal Found,ANML02_LostFound,ANML,,,37 Winston Rd  Dorchester  MA  02124,8,07,4,B3,Greater Mattapan,9,Ward 14,1412,37 Winston Rd,2124.0,42.28524956705775,-71.08794067655423,0101000020E61000007772EED1A0C551C008DBCC0E83244540,Constituent Call,Case Closed. Closed date : 2021-10-12 17:20:41.283 Case Resolved The constituent found the dog owner before I arrived. MS 107  Animal Found
219203,101004006444,2021-10-12 12:45:00,,2021-10-12 13:08:33,ONTIME,Closed,Case Closed. Closed date : 2021-10-12 17:08:33.38 Case Resolved I made contact via phone with the constituent  who stated that the dog was on leash  and he was frightened. No contact was made. I advised him to call AC office if he finds out where the dog resides. MS 107 ,Animal Generic Request,Animal Control,Animal Issues,Animal Generic Request,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,INTERSECTION of William T Morrissey Blvd & Mount Vernon St  South Boston  MA  ,7,03,3,C6,South Boston / South Boston Waterfront,7,13,1303,INTERSECTION William T Morrissey Blvd & Mount Vernon St,,42.32080016932628,-71.05059863282568,0101000020E61000005A4D0C023DC351C061E7DDFA0F294540,Constituent Call,Case Closed. Closed date : 2021-10-12 17:08:33.38 Case Resolved I made contact via phone with the constituent  who stated that the dog was on leash  and he was frightened. No contact was made. I advised him to call AC office if he finds out where the dog resides. MS 107  Animal Generic Request
220487,101004008381,2021-10-13 19:40:00,,2021-10-14 09:28:19,ONTIME,Closed,Case Closed. Closed date : 2021-10-14 13:28:19.837 Case Resolved Invalid address  no dogs observed/heard in the area. MS107 ,Animal Generic Request,Animal Control,Animal Issues,Animal Generic Request,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,720 Saratoga St  East Boston  MA  02128,1,09,1,A7,East Boston,1,Ward 1,0111,720 Saratoga St,2128.0,42.38336946792513,-71.01866030224892,0101000020E610000020F9FABA31C151C0FD822F4012314540,Constituent Call,Case Closed. Closed date : 2021-10-14 13:28:19.837 Case Resolved Invalid address  no dogs observed/heard in the area. MS107  Animal Generic Request
220540,101004008461,2021-10-14 03:24:00,2021-10-15 04:30:00,2021-10-14 09:29:13,ONTIME,Closed,Case Closed. Closed date : 2021-10-14 13:29:13.28 Case Resolved an ACO was sent no dog found ,Pick up Dead Animal,Public Works Department,Street Cleaning,Pick up Dead Animal,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,INTERSECTION of Orlando St & Almont St  Mattapan  MA  ,8,07,5,B3,Greater Mattapan,9,18,1803,INTERSECTION Orlando St & Almont St,,42.27632638836902,-71.09726329094214,0101000020E6100000A96CCF8F39C651C08B88C0A95E234540,Constituent Call,Case Closed. Closed date : 2021-10-14 13:29:13.28 Case Resolved an ACO was sent no dog found  Pick up Dead Animal
220567,101004008502,2021-10-14 03:54:00,,2021-10-14 09:37:53,ONTIME,Closed,Case Closed. Closed date : 2021-10-14 13:37:53.973 Case Resolved Dog was gone on arrival. ,Animal Generic Request,Animal Control,Animal Issues,Animal Generic Request,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,INTERSECTION of Warren Ave & Chelsea St  Charlestown  MA  ,3,1A,1,A15,Charlestown,2,2,0201,INTERSECTION Warren Ave & Chelsea St,,42.37166572144989,-71.06106644285028,0101000020E610000033BB3983E8C351C0F4550BBE922F4540,Constituent Call,Case Closed. Closed date : 2021-10-14 13:37:53.973 Case Resolved Dog was gone on arrival.  Animal Generic Request
221256,101004009629,2021-10-14 13:38:00,,2021-10-15 08:53:54,ONTIME,Closed,Case Closed. Closed date : 2021-10-15 12:53:54.367 Case Resolved Michael Stern Thu  Oct 14  7:25 PM (17 hours ago) to 311reply  alexis.trzcinski  anthony.fabiano  bradley.munroe  brittany.monteiro  catherine.urnek  chayla.white  daniel.gillis  emily.walz  ian.maclean  keith.burrelle  lauren.lopes  leon.graves  maia.simpson  maryanne.jenner  pat.conroy  patricia.jones  robyn.bonds  sarah.bainer  stephen.norton  tanicia.drigo  walter.egan  No dogs off leash at this time in Hemenway park. MS 107 ,Animal Generic Request,Animal Control,Animal Issues,Animal Generic Request,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,22 Spaulding St  Dorchester  MA  02122,8,07,3,C11,Dorchester,7,Ward 16,1607,22 Spaulding St,2122.0,42.292179520475976,-71.0550005870858,0101000020E6100000D6B22E2185C351C0AD80762366254540,Constituent Call,Case Closed. Closed date : 2021-10-15 12:53:54.367 Case Resolved Michael Stern Thu  Oct 14  7:25 PM (17 hours ago) to 311reply  alexis.trzcinski  anthony.fabiano  bradley.munroe  brittany.monteiro  catherine.urnek  chayla.white  daniel.gillis  emily.walz  ian.maclean  keith.burrelle  lauren.lopes  leon.graves  maia.simpson  maryanne.jenner  pat.conroy  patricia.jones  robyn.bonds  sarah.bainer  stephen.norton  tanicia.drigo  walter.egan  No dogs off leash at this time in Hemenway park. MS 107  Animal Generic Request
221429,101004009891,2021-10-15 00:13:00,,2021-10-15 09:04:33,ONTIME,Closed,Case Closed. Closed date : 2021-10-15 13:04:33.037 Case Resolved The dog was taken to the shelter DG/108 ,Animal Lost,Animal Control,Animal Issues,Animal Lost,ANML02_LostFound,ANML,,,121 Intervale St  Dorchester  MA  02121,7,03,4,B2,Roxbury,13,Ward 14,1401,121 Intervale St,2121.0,42.30989954820944,-71.07618059521839,0101000020E610000061439324E0C451C0674DD4C9AA274540,Constituent Call,Case Closed. Closed date : 2021-10-15 13:04:33.037 Case Resolved The dog was taken to the shelter DG/108  Animal Lost
221475,101004009959,2021-10-15 03:23:00,,2021-10-15 09:05:35,ONTIME,Closed,Case Closed. Closed date : 2021-10-15 13:05:35.353 Case Resolved AF Responded to the above location. I patrolled the park  No off leash dogs at this time. 7:24AM ,Animal Generic Request,Animal Control,Animal Issues,Animal Generic Request,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,INTERSECTION of Charles St & Beacon St  Boston  MA  ,3,1C,7,A1,Beacon Hill,14,5,0503,INTERSECTION Charles St & Beacon St,,42.35621440463558,-71.0694349453947,0101000020E6100000DEEA449F71C451C01023016F982D4540,Constituent Call,Case Closed. Closed date : 2021-10-15 13:05:35.353 Case Resolved AF Responded to the above location. I patrolled the park  No off leash dogs at this time. 7:24AM  Animal Generic Request
222089,101004010926,2021-10-15 11:52:00,,2021-10-15 12:23:44,ONTIME,Closed,Case Closed. Closed date : 2021-10-15 16:23:44.127 Case Resolved Patrolled park warned 2 dog owners for unleashed dogs. Munroe110   ,Animal Generic Request,Animal Control,Animal Issues,Animal Generic Request,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,540 Adams St  Dorchester  MA  02122,8,07,3,C11,Dorchester,7,16,1607,540 Adams St,2122.0,42.29138079735916,-71.05616196609158,0101000020E61000001DE95B2898C351C085AB49F74B254540,Constituent Call,Case Closed. Closed date : 2021-10-15 16:23:44.127 Case Resolved Patrolled park warned 2 dog owners for unleashed dogs. Munroe110    Animal Generic Request
222330,101004011291,2021-10-15 19:14:00,,2021-10-18 07:47:38,ONTIME,Closed,Case Closed. Closed date : 2021-10-18 11:47:38.85 Case Resolved  DG/108 along with BPD Officer Kyle Herman tried unsuccessfully to contact the owner of dog via phone number from tag on dog ( about  6 months old  Update owner of Bernese Mountain Dog showed up and left dog  ,Animal Generic Request,Animal Control,Animal Issues,Animal Generic Request,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,79 Willow Ct  Dorchester  MA  02125,6,03,2,C6,Dorchester,5,Ward 7,0708,79 Willow Ct,2125.0,42.32470953018076,-71.06386053441838,0101000020E610000040B57E4A16C451C0B669F61490294540,Constituent Call,Case Closed. Closed date : 2021-10-18 11:47:38.85 Case Resolved  DG/108 along with BPD Officer Kyle Herman tried unsuccessfully to contact the owner of dog via phone number from tag on dog ( about  6 months old  Update owner of Bernese Mountain Dog showed up and left dog   Animal Generic Request
222652,101004011731,2021-10-16 08:33:00,,2021-10-18 09:46:44,ONTIME,Closed,Case Closed. Closed date : 2021-10-18 13:46:44.74 Case Resolved Dog transported to shelter  ,Animal Generic Request,Animal Control,Animal Issues,Animal Generic Request,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,INTERSECTION of E Berkeley St & Castle Ct  Roxbury  MA  ,4,1C,2,D4,South End,4,3,0307,INTERSECTION E Berkeley St & Castle Ct,,42.34466620611794,-71.0680579523978,0101000020E610000000F2BD0F5BC451C00FA8B1051E2C4540,Constituent Call,Case Closed. Closed date : 2021-10-18 13:46:44.74 Case Resolved Dog transported to shelter   Animal Generic Request
222712,101004011821,2021-10-16 09:52:00,,2021-10-18 09:48:01,ONTIME,Closed,Case Closed. Closed date : 2021-10-18 13:48:01.753 Case Resolved After arriving I contacted the caller emiley. She said she didnt find a dog and knows nothing about the case. I was unable to locate the dog. Munroe110   ,Animal Found,Animal Control,Animal Issues,Animal Found,ANML02_LostFound,ANML,,,INTERSECTION of William E Mullins Way & Washington St  Roxbury  MA  ,4,1C,2,D4,South End,4,3,0308,INTERSECTION William E Mullins Way & Washington St,,42.34573254038026,-71.06485103016304,0101000020E6100000616AEF8426C451C0510CC1F6402C4540,Constituent Call,Case Closed. Closed date : 2021-10-18 13:48:01.753 Case Resolved After arriving I contacted the caller emiley. She said she didnt find a dog and knows nothing about the case. I was unable to locate the dog. Munroe110    Animal Found
222801,101004011952,2021-10-16 11:54:00,,2021-10-18 09:27:22,ONTIME,Closed,Case Closed. Closed date : 2021-10-18 13:27:22.727 Case Resolved After arriving i patrolled the area but was unable to locate the dog. Munroe110  ,Animal Generic Request,Animal Control,Animal Issues,Animal Generic Request,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,INTERSECTION of Dale St & Sherrin St  Hyde Park  MA  ,12,08,5,E18,Hyde Park,10,18,1809,INTERSECTION Dale St & Sherrin St,,42.27195780944575,-71.1241534456946,0101000020E61000006B3C4B21F2C751C00BBB7483CF224540,Constituent Call,Case Closed. Closed date : 2021-10-18 13:27:22.727 Case Resolved After arriving i patrolled the area but was unable to locate the dog. Munroe110   Animal Generic Request
222821,101004011980,2021-10-16 12:28:00,,2021-10-18 09:32:33,ONTIME,Closed,Case Closed. Closed date : 2021-10-18 13:32:33.89 Case Resolved I was unable to locate the dogs. Munroe110   ,Animal Generic Request,Animal Control,Animal Issues,Animal Generic Request,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,25 Brinsley St  Dorchester  MA  02121,7,03,4,C11,Roxbury,8,Ward 14,1404,25 Brinsley St,2121.0,42.305489552097846,-71.07843061036967,0101000020E6100000C1A2D20105C551C0D5C319481A274540,Constituent Call,Case Closed. Closed date : 2021-10-18 13:32:33.89 Case Resolved I was unable to locate the dogs. Munroe110    Animal Generic Request
222836,101004012003,2021-10-16 12:51:00,,2021-10-18 08:59:48,ONTIME,Closed,Case Closed. Closed date : 2021-10-18 12:59:48.403 Case Resolved 10/17/21-Arriving at address listed I did not hear any dog barking at the time I was able to make contact with the dog owner and update him on the complaint that was made. Dog owner stated the dog has been having a little separation anxiety . Will work on (Jones)  ,Animal Noise Disturbances,Animal Control,Animal Issues,Animal Noise Disturbances,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,10 Fairview St  Roslindale  MA  02131,9,06,5,E5,Roslindale,10,Ward 20,2004,10 Fairview St,2131.0,42.28872962664795,-71.13108076631757,0101000020E6100000FD1D95A063C851C06CEBA717F5244540,Constituent Call,Case Closed. Closed date : 2021-10-18 12:59:48.403 Case Resolved 10/17/21-Arriving at address listed I did not hear any dog barking at the time I was able to make contact with the dog owner and update him on the complaint that was made. Dog owner stated the dog has been having a little separation anxiety . Will work on (Jones)   Animal Noise Disturbances
